location,total_sqft,bhk,bath,metro_dist,price
US_Somerst,1689,3,2.0,5.0,198.6624
US_Somerst,1588,3,2.0,5.0,181.6
US_Somerst,1538,3,2.0,5.0,208.0
US_Somerst,1496,3,2.0,5.0,180.0
US_Somerst,1506,3,2.0,5.0,199.2
US_Somerst,1694,3,2.0,5.0,245.6
US_Somerst,1977,3,2.5,5.0,200.0
US_Somerst,1830,3,2.5,5.0,177.04
US_Somerst,1338,3,2.0,5.0,167.12
US_Somerst,1335,3,2.0,5.0,168.32
US_Somerst,1792,3,2.5,5.0,204.0
US_Somerst,1588,3,3.0,5.0,169.6872
US_Somerst,1959,3,2.5,5.0,216.0
US_Somerst,2610,4,2.5,5.0,242.7816
US_Somerst,1880,3,2.5,5.0,248.0104
US_Somerst,1656,3,2.0,5.0,199.76
US_Somerst,1761,3,3.0,5.0,182.3
US_Somerst,1584,2,2.0,5.0,209.0632
US_Somerst,1685,2,2.0,5.0,202.4
US_Somerst,2443,4,2.5,5.0,212.0
US_Somerst,2466,4,3.0,5.0,272.0
US_SawyerW,1100,3,1.5,5.0,116.8
US_SawyerW,1143,3,1.5,5.0,117.6
US_SawyerW,1094,3,1.0,5.0,119.2
US_SawyerW,1486,3,2.0,5.0,144.8
US_SawyerW,1721,3,2.5,5.0,160.8
US_SawyerW,1820,3,2.5,5.0,153.4
US_SawyerW,1349,3,2.0,5.0,143.2
US_SawyerW,1494,3,2.0,5.0,172.0
US_SawyerW,1575,2,2.0,5.0,143.36
US_SawyerW,1266,2,1.5,5.0,102.4
US_SawyerW,884,2,1.0,5.0,115.2
US_SawyerW,2020,4,2.0,5.0,115.2
US_Sawyer,894,2,1.0,5.0,96.6
US_Sawyer,970,2,1.0,5.0,106.0
US_Sawyer,1057,3,1.0,5.0,105.6
US_Sawyer,999,3,1.0,5.0,106.0
US_Sawyer,1120,3,1.5,5.0,103.2
US_Sawyer,1696,3,1.5,5.0,115.12
US_Sawyer,1040,3,1.5,5.0,116.0
US_Sawyer,988,3,1.0,5.0,102.8
US_Sawyer,902,3,1.0,5.0,100.4
US_Veenker,2503,3,2.5,5.0,240.0
US_Veenker,2167,3,2.5,5.0,235.2
US_Sawyer,1037,2,1.0,5.0,103.2
US_Sawyer,1701,3,2.0,5.0,136.8
US_Sawyer,1055,2,1.0,5.0,117.6
US_NoRidge,2810,4,2.5,5.0,241.6
US_NoRidge,2872,4,2.5,5.0,228.0
US_Somerst,1378,2,2.0,5.0,171.2
US_Somerst,1151,2,2.0,5.0,132.8
US_Somerst,1565,2,2.0,5.0,155.04
US_Somerst,1352,2,2.0,5.0,167.12
US_Somerst,1352,2,2.0,5.0,155.2
US_Somerst,1550,2,2.5,5.0,166.0
US_Somerst,1241,1,1.5,5.0,159.92
US_Somerst,1250,2,2.5,5.0,131.76
US_Somerst,1501,3,2.5,5.0,141.2
US_Somerst,1458,2,2.5,5.0,140.8
US_Somerst,1512,2,2.5,5.0,134.8
US_Somerst,1573,3,2.5,5.0,141.6
US_Somerst,1525,3,2.5,5.0,141.6
US_Somerst,1102,2,2.5,5.0,119.04
US_Somerst,1441,2,2.5,5.0,139.2
US_Somerst,1950,3,2.5,5.0,191.2
US_Somerst,1358,3,2.0,5.0,163.2
US_Somerst,2048,3,2.5,5.0,240.8
US_Somerst,2362,3,2.5,5.0,250.0
US_Veenker,1494,1,1.5,5.0,223.76
US_Veenker,2362,3,2.5,5.0,204.0
US_Veenker,1432,2,1.5,5.0,155.2
US_Veenker,1437,3,2.0,5.0,174.4
US_Greens,1295,1,1.0,5.0,171.0
US_Veenker,1855,3,2.5,5.0,149.6
US_Veenker,1262,3,2.0,5.0,145.2
US_Veenker,2497,2,2.0,5.0,298.4
US_Sawyer,2620,4,3.0,5.0,152.0
US_Somerst,1929,3,2.5,5.0,180.8
US_NWAmes,1152,3,1.5,5.0,114.76
US_NWAmes,2411,4,2.5,5.0,192.04
US_NWAmes,1082,3,1.0,5.0,130.0
US_NWAmes,1295,3,1.5,5.0,131.2
US_NWAmes,1610,3,2.0,5.0,148.0
US_NWAmes,1594,2,2.0,5.0,150.8
US_NWAmes,2075,3,2.5,5.0,204.0
US_NWAmes,1680,4,2.0,5.0,109.524
US_NWAmes,1093,3,2.0,5.0,126.8
US_NWAmes,1242,3,1.5,5.0,140.4
US_NWAmes,1052,3,1.0,5.0,101.6
US_NAmes,1107,3,1.0,5.0,101.6
US_NAmes,1214,3,2.0,5.0,114.4
US_NAmes,1073,3,1.5,5.0,124.8
US_NAmes,1344,2,1.0,5.0,115.2
US_NAmes,1728,6,2.0,5.0,95.2
US_NAmes,1224,2,2.0,5.0,82.4
US_NAmes,1422,3,1.0,5.0,111.92
US_NAmes,958,2,1.0,5.0,121.2
US_NAmes,1065,3,1.5,5.0,101.2
US_NAmes,1138,3,1.0,5.0,116.0
US_NAmes,912,2,1.0,5.0,96.0
US_NAmes,1074,2,1.0,5.0,99.2
US_NAmes,882,3,1.0,5.0,85.2
US_NAmes,1187,2,1.0,5.0,112.4
US_NAmes,964,3,1.0,5.0,110.0
US_NAmes,894,3,1.0,5.0,94.08
US_NAmes,1200,3,2.0,5.0,130.8
US_NAmes,1042,3,2.0,5.0,128.8
US_NAmes,1302,3,2.0,5.0,126.4
US_NAmes,2154,5,2.5,5.0,179.6
US_NAmes,1374,3,1.0,5.0,117.6
US_NAmes,1652,3,1.5,5.0,160.0
US_NAmes,1429,3,1.0,5.0,145.52
US_NAmes,1327,3,1.0,5.0,120.6
US_NAmes,1224,2,2.0,5.0,81.44
US_NAmes,932,2,1.0,5.0,99.2
US_NAmes,908,2,1.0,5.0,110.8
US_BrkSide,334,1,1.0,5.0,31.44
US_BrkSide,666,2,1.0,5.0,51.6
US_BrkSide,670,2,1.0,5.0,51.2
US_BrkSide,808,2,1.0,5.0,89.6
US_NAmes,1977,4,1.5,5.0,132.0
US_NAmes,1150,2,1.0,5.0,115.2
US_NAmes,1920,4,2.0,5.0,109.6
US_NAmes,1376,3,1.0,5.0,84.0
US_NAmes,1644,3,1.5,5.0,117.2
US_NAmes,1560,4,2.0,5.0,100.8
US_NAmes,1280,3,2.0,5.0,140.0
US_NAmes,1254,3,1.0,5.0,126.8
US_NAmes,912,2,1.0,5.0,91.6
US_NAmes,1524,3,1.5,5.0,115.2
US_NAmes,2380,3,2.5,5.0,103.2
US_NAmes,936,2,1.0,5.0,112.8
US_NAmes,1008,3,1.0,5.0,104.8
US_NAmes,1053,3,1.0,5.0,113.68
US_NAmes,1056,3,1.0,5.0,111.2
US_NAmes,1442,4,1.5,5.0,126.32
US_NAmes,1056,3,1.0,5.0,111.52
US_NAmes,1244,3,1.5,5.0,120.0
US_NAmes,1144,3,1.0,5.0,96.0
US_NAmes,1721,4,1.0,5.0,139.88
US_NAmes,922,2,1.0,5.0,92.8
US_NAmes,1048,3,1.0,5.0,108.0
US_NAmes,1657,3,2.0,5.0,130.8
US_NAmes,1411,3,1.0,5.0,104.0
US_NAmes,1216,3,1.0,5.0,103.6
US_NAmes,1154,3,1.5,5.0,113.6
US_NAmes,1560,4,2.0,5.0,102.88
US_NAmes,948,2,1.0,5.0,100.0
US_NAmes,1040,3,1.0,5.0,108.8
US_NAmes,1008,2,1.0,5.0,107.6
US_NAmes,925,3,1.0,5.0,101.6
US_NAmes,1360,3,1.0,5.0,104.0
US_NAmes,1540,4,1.0,5.0,92.0
US_NAmes,925,3,1.0,5.0,93.52
US_NAmes,928,2,1.0,5.0,105.6
US_NAmes,1647,3,1.0,5.0,122.4
US_OldTown,924,2,1.0,5.0,90.0
US_OldTown,1544,3,2.0,5.0,110.4
US_NAmes,893,2,1.0,5.0,108.0
US_NAmes,1728,3,1.0,5.0,124.8
US_NAmes,3086,4,3.5,5.0,241.28
US_OldTown,1034,2,1.0,5.0,87.2
US_OldTown,882,1,1.0,5.0,82.56
US_OldTown,1281,1,2.0,5.0,102.8
US_OldTown,968,4,2.0,5.0,51.6
US_OldTown,1534,3,1.5,5.0,118.4
US_OldTown,691,2,1.0,5.0,68.8
US_NAmes,1651,4,2.0,5.0,137.6
US_NAmes,888,3,1.0,5.0,96.0
US_NAmes,952,3,1.0,5.0,102.8
US_NAmes,2080,5,2.0,5.0,108.0
US_NAmes,924,3,1.0,5.0,98.32
US_NAmes,1082,2,1.0,5.0,95.36
US_NAmes,1846,3,2.0,5.0,114.4
US_NAmes,988,3,1.0,5.0,95.2
US_NAmes,1238,3,1.5,5.0,81.6
US_NAmes,864,3,1.0,5.0,103.2
US_NAmes,1134,2,1.0,5.0,108.0
US_NAmes,1040,3,1.0,5.0,121.6
US_NAmes,1170,3,1.0,5.0,112.0
US_NAmes,1242,3,1.5,5.0,121.6
US_NAmes,1377,3,1.0,5.0,125.2
US_NAmes,1800,6,2.0,5.0,112.8
US_NAmes,925,3,1.0,5.0,79.2
US_NAmes,1851,3,2.5,5.0,149.6
US_NAmes,1812,4,2.0,5.0,135.6
US_NAmes,864,2,1.0,5.0,100.4
US_NAmes,936,3,1.0,5.0,104.0
US_OldTown,960,2,1.0,5.0,82.4
US_OldTown,1432,2,2.0,5.0,105.6
US_OldTown,1296,3,1.0,5.0,102.0
US_OldTown,1022,2,1.0,5.0,71.6
US_OldTown,936,2,1.0,5.0,112.0
US_OldTown,967,2,1.0,5.0,79.92
US_OldTown,1047,2,1.0,5.0,80.0
US_OldTown,1072,2,1.0,5.0,104.0
US_OldTown,1174,2,1.0,5.0,108.0
US_OldTown,1183,2,1.5,5.0,96.0
US_OldTown,1131,2,1.0,5.0,71.5768
US_OldTown,1141,3,1.0,5.0,68.0
US_OldTown,960,2,1.0,5.0,86.8
US_OldTown,1798,4,2.5,5.0,109.6
US_OldTown,866,2,1.0,5.0,88.4
US_OldTown,968,2,1.0,5.0,80.0
US_OldTown,1772,3,2.5,5.0,147.92
US_OldTown,1642,4,1.5,5.0,116.0
US_OldTown,1472,3,1.0,5.0,100.0
US_OldTown,1232,3,1.0,5.0,91.2
US_OldTown,2337,5,2.0,5.0,72.0
US_OldTown,1650,3,2.0,5.0,115.28
US_OldTown,2210,5,2.0,5.0,94.0
US_OldTown,1358,3,1.5,5.0,99.6
US_OldTown,2454,3,2.0,5.0,148.0
US_OldTown,2291,4,2.0,5.0,107.12
US_OldTown,1616,3,2.0,5.0,121.6
US_OldTown,1559,2,1.0,5.0,122.8
US_OldTown,2554,3,1.5,5.0,127.6
US_OldTown,1248,2,1.0,5.0,69.6
US_OldTown,968,2,1.0,5.0,83.6
US_OldTown,1382,1,2.0,5.0,88.0
US_BrkSide,1060,1,1.0,5.0,109.2
US_BrkSide,1435,3,1.0,5.0,102.6
US_BrkSide,1167,3,1.0,5.0,115.2
US_BrkSide,1635,3,1.5,5.0,168.0
US_BrkSide,1274,3,2.0,5.0,108.0
US_BrkSide,1232,3,1.5,5.0,102.4
US_BrkSide,1218,3,1.0,5.0,104.8
US_BrkSide,884,2,1.0,5.0,90.4
US_BrkSide,1409,3,1.5,5.0,100.8
US_BrkSide,1322,4,1.0,5.0,105.6
US_BrkSide,1426,3,1.0,5.0,105.4
US_BrkSide,1281,2,1.0,5.0,106.0
US_BrkSide,1513,4,1.5,5.0,110.0
US_BrkSide,854,2,1.0,5.0,105.6
US_BrkSide,1367,3,1.0,5.0,102.0
US_BrkSide,986,2,1.0,5.0,81.6
US_OldTown,2264,4,2.5,5.0,160.0
US_BrkSide,1824,3,1.0,5.0,144.4
US_BrkSide,1376,3,1.0,5.0,132.0
US_BrkSide,1316,4,1.0,5.0,72.0
US_BrkSide,1396,3,1.0,5.0,122.86
US_OldTown,1344,3,1.5,5.0,112.0
US_OldTown,2526,5,2.0,5.0,108.8
US_OldTown,1173,3,2.0,5.0,90.4
US_OldTown,1214,2,1.0,5.0,93.6
US_IDOTRR,1818,4,1.5,5.0,135.6
US_IDOTRR,1108,3,1.0,5.0,111.52
US_IDOTRR,2294,5,3.0,5.0,162.0
US_IDOTRR,1355,3,1.5,5.0,101.6
US_IDOTRR,1375,3,1.5,5.0,112.8
US_IDOTRR,1952,4,1.5,5.0,169.84
US_IDOTRR,2180,3,1.5,5.0,128.8
US_IDOTRR,1315,3,2.0,5.0,79.6
US_IDOTRR,1111,3,1.0,5.0,80.8
US_IDOTRR,1196,2,1.0,5.0,87.92
US_OldTown,1382,2,1.5,5.0,102.8
US_OldTown,1889,4,1.5,5.0,97.6
US_OldTown,840,3,1.0,5.0,69.6
US_IDOTRR,1484,3,2.0,5.0,40.0
US_Sawyer,2267,3,1.5,5.0,175.2
US_ClearCr,3086,3,3.0,5.0,160.4
US_Edwards,1134,3,1.5,5.0,100.8
US_SWISU,1282,2,1.0,5.0,86.8
US_Sawyer,999,3,1.0,5.0,104.0
US_Sawyer,1452,2,1.0,5.0,126.76
US_Sawyer,1005,3,1.0,5.0,92.32
US_Sawyer,1029,3,1.0,5.0,94.8
US_Sawyer,1020,3,2.0,5.0,132.0
US_Sawyer,1040,3,1.0,5.0,98.4
US_Sawyer,913,3,1.0,5.0,103.2
US_Sawyer,894,3,1.0,5.0,100.0
US_Sawyer,948,3,1.0,5.0,86.4
US_Sawyer,868,2,1.0,5.0,95.92
US_Sawyer,897,3,1.0,5.0,92.0
US_Sawyer,943,2,1.0,5.0,107.6
US_Sawyer,955,3,1.0,5.0,101.6
US_Sawyer,894,3,1.0,5.0,103.2
US_Sawyer,1285,3,1.5,5.0,114.8
US_Sawyer,912,3,1.0,5.0,103.2
US_Sawyer,1375,3,1.0,5.0,149.6
US_Sawyer,2654,4,3.0,5.0,126.4
US_Sawyer,1416,3,2.0,5.0,89.6
US_Sawyer,1302,2,1.5,5.0,132.2
US_Sawyer,1299,3,1.0,5.0,120.0
US_Sawyer,1176,3,1.0,5.0,109.6
US_Sawyer,998,3,1.0,5.0,71.6
US_ClearCr,1824,2,2.0,5.0,241.6
US_ClearCr,1522,3,2.0,5.0,145.6
US_ClearCr,2060,4,2.5,5.0,168.8
US_Edwards,1325,3,2.0,5.0,172.8
US_Edwards,1630,3,2.0,5.0,104.0
US_Edwards,1242,2,1.0,5.0,87.92
US_ClearCr,2422,4,3.0,5.0,204.0
US_Edwards,2158,4,2.0,5.0,194.4
US_Edwards,1626,3,1.5,5.0,123.2
US_SWISU,864,3,1.0,5.0,94.4
US_Edwards,943,3,1.0,5.0,64.0
US_Edwards,1440,4,2.0,5.0,120.0
US_Edwards,605,2,1.0,5.0,68.8
US_Edwards,1038,2,2.0,5.0,104.0
US_Edwards,1342,4,1.0,5.0,100.0
US_Edwards,1480,4,1.0,5.0,109.2
US_Edwards,1362,4,2.0,5.0,76.8
US_Edwards,1340,3,1.0,5.0,96.0
US_SawyerW,1822,4,2.0,5.0,182.8
US_SawyerW,1442,3,2.0,5.0,143.92
US_SawyerW,2243,4,2.5,5.0,180.0
US_SawyerW,2730,4,2.5,5.0,240.8
US_SawyerW,2127,4,2.5,5.0,190.4
US_SawyerW,1982,3,2.5,5.0,182.8
US_SawyerW,1958,3,2.5,5.0,176.0
US_CollgCr,2696,4,2.5,5.0,307.176
US_CollgCr,2828,4,3.0,5.0,339.896
US_CollgCr,1651,3,2.0,5.0,200.0
US_CollgCr,2140,3,2.5,5.0,288.0
US_CollgCr,1494,3,2.0,5.0,223.6
US_CollgCr,1316,3,2.0,5.0,160.1128
US_CollgCr,1651,3,2.0,5.0,197.2
US_CollgCr,2574,3,2.5,5.0,220.8
US_CollgCr,1274,3,2.0,5.0,162.4
US_CollgCr,1456,3,2.5,5.0,124.668
US_CollgCr,1240,2,2.0,5.0,155.2
US_CollgCr,1208,2,2.0,5.0,156.32
US_CollgCr,1546,3,2.0,5.0,173.6
US_CollgCr,1500,3,2.0,5.0,170.3992
US_CollgCr,1270,2,2.0,5.0,140.72
US_CollgCr,1795,3,2.5,5.0,152.8
US_CollgCr,1314,3,2.0,5.0,141.1456
US_SawyerW,2062,3,2.5,5.0,221.6
US_SawyerW,1873,3,2.5,5.0,165.6
US_ClearCr,2144,4,2.0,5.0,221.6
US_ClearCr,1953,3,2.5,5.0,192.0
US_ClearCr,2087,5,2.5,5.0,150.0
US_ClearCr,1743,0,0.5,5.0,223.2
US_CollgCr,1022,3,1.0,5.0,111.6
US_CollgCr,990,3,1.0,5.0,100.8
US_CollgCr,1200,3,2.0,5.0,142.0
US_CollgCr,1308,3,2.5,5.0,140.0
US_CollgCr,1796,3,2.5,5.0,168.8
US_CollgCr,990,3,1.0,5.0,116.8
US_CollgCr,1097,3,1.5,5.0,118.32
US_CollgCr,990,3,1.0,5.0,98.88
US_CollgCr,1786,3,2.5,5.0,163.8
US_CollgCr,1873,3,2.5,5.0,188.4
US_CollgCr,1753,3,2.5,5.0,173.6
US_CollgCr,1690,3,2.5,5.0,152.44
US_CollgCr,1842,3,2.5,5.0,174.0
US_CollgCr,1479,3,2.0,5.0,180.8
US_CollgCr,1668,3,2.5,5.0,144.0
US_CollgCr,894,3,1.0,5.0,104.8
US_CollgCr,1025,3,2.0,5.0,122.8
US_CollgCr,1009,3,2.0,5.0,128.0
US_CollgCr,1040,3,1.5,5.0,107.92
US_CollgCr,907,3,1.0,5.0,104.0
US_CollgCr,879,3,1.0,5.0,96.0
US_CollgCr,882,3,1.0,5.0,90.0
US_CollgCr,969,3,1.5,5.0,97.6
US_CollgCr,864,3,1.0,5.0,101.6
US_CollgCr,875,3,1.0,5.0,93.6
US_CollgCr,2000,3,2.0,5.0,244.72
US_CollgCr,2169,3,2.5,5.0,182.8
US_CollgCr,1673,3,2.0,5.0,216.0
US_CollgCr,1459,3,2.0,5.0,153.6
US_CollgCr,1932,3,2.5,5.0,170.4
US_CollgCr,1729,3,2.5,5.0,160.0
US_CollgCr,2452,4,2.5,5.0,213.6
US_CollgCr,1592,3,2.0,5.0,182.4
US_CollgCr,2439,4,2.5,5.0,220.0
US_CollgCr,1992,3,2.5,5.0,168.8
US_CollgCr,1668,3,2.0,5.0,228.0
US_CollgCr,2090,3,2.5,5.0,192.0
US_CollgCr,848,1,1.0,5.0,105.2
US_CollgCr,1341,1,1.5,5.0,197.52
US_CollgCr,1928,4,2.5,5.0,175.6
US_CollgCr,1337,3,2.0,5.0,148.0
US_CollgCr,1476,3,2.5,5.0,143.52
US_CollgCr,1797,3,2.5,5.0,170.8
US_CollgCr,1422,3,2.0,5.0,143.68
US_CollgCr,1190,2,2.0,5.0,138.8
US_CollgCr,1330,3,2.0,5.0,134.272
US_CollgCr,1491,3,2.5,5.0,134.94
US_CollgCr,1536,3,2.5,5.0,133.6
US_Edwards,1214,2,1.0,5.0,112.0
US_Edwards,936,2,1.0,5.0,94.8
US_Edwards,1088,2,1.0,5.0,88.0
US_Edwards,960,3,1.0,5.0,75.8
US_Edwards,1351,3,1.0,5.0,97.6
US_Edwards,1179,2,1.0,5.0,88.0
US_Edwards,816,3,1.0,5.0,94.8
US_Edwards,1044,3,1.0,5.0,106.8
US_Edwards,1113,3,1.5,5.0,118.4
US_Edwards,2233,5,2.5,5.0,112.8
US_Edwards,1125,2,1.5,5.0,124.0
US_Edwards,1090,2,1.5,5.0,125.6
US_Edwards,1408,3,2.5,5.0,137.2
US_Edwards,5095,2,2.5,5.0,147.08
US_Edwards,4676,3,3.5,5.0,147.8
US_Edwards,1072,2,1.0,5.0,112.0
US_Edwards,960,2,1.0,5.0,105.4
US_Edwards,1152,2,2.0,5.0,49.2
US_Edwards,948,3,1.0,5.0,88.8
US_Edwards,1195,4,2.0,5.0,78.8
US_Edwards,774,3,1.0,5.0,63.2
US_Edwards,865,2,1.0,5.0,86.8
US_Edwards,894,3,1.0,5.0,88.0
US_Edwards,1346,2,1.5,5.0,89.6
US_Edwards,768,2,1.0,5.0,100.0
US_Edwards,864,3,1.0,5.0,63.42
US_Edwards,948,3,1.0,5.0,95.2
US_SWISU,3395,8,2.0,5.0,160.0
US_SWISU,2592,6,2.0,5.0,120.0
US_Crawfor,1502,3,1.5,5.0,132.0
US_Crawfor,789,2,1.0,5.0,77.2
US_Crawfor,1422,3,1.0,5.0,109.2
US_Crawfor,1298,2,2.0,5.0,117.2
US_SWISU,1768,3,1.5,5.0,140.0
US_Crawfor,1098,2,1.0,5.0,118.8
US_Crawfor,1436,3,1.0,5.0,113.2
US_Crawfor,1426,3,1.5,5.0,151.96
US_Crawfor,1461,3,1.0,5.0,108.0
US_Crawfor,1646,4,2.0,5.0,131.2
US_Crawfor,694,2,1.0,5.0,72.28
US_Crawfor,1250,3,2.0,5.0,111.2
US_Crawfor,954,2,1.0,5.0,95.8
US_Crawfor,1958,4,2.0,5.0,116.0
US_Crawfor,2002,4,2.0,5.0,116.0
US_Crawfor,1718,4,2.5,5.0,190.4
US_Crawfor,1226,2,1.5,5.0,122.8
US_Crawfor,2624,4,2.5,5.0,191.2
US_Crawfor,3194,4,2.5,5.0,287.28
US_Crawfor,1755,4,2.0,5.0,150.4
US_Crawfor,1991,3,1.5,5.0,176.0
US_Crawfor,1355,3,2.0,5.0,112.0
US_Crawfor,2727,3,2.5,5.0,252.0
US_Crawfor,2320,3,2.5,5.0,207.6
US_Crawfor,1839,3,2.0,5.0,206.0
US_Crawfor,1740,3,1.5,5.0,175.6
US_Crawfor,2259,3,2.0,5.0,173.6
US_Crawfor,1560,3,1.5,5.0,160.8
US_Crawfor,1488,3,2.0,5.0,172.0
US_Blueste,1045,2,1.0,5.0,99.12
US_Crawfor,1680,4,2.0,5.0,136.0
US_Blueste,1020,1,1.0,5.0,160.0
US_Crawfor,1696,3,2.0,5.0,158.4
US_Crawfor,2515,4,3.0,5.0,160.4992
US_Crawfor,2726,2,2.5,5.0,252.0
US_IDOTRR,1517,3,2.0,5.0,92.0
US_IDOTRR,1215,3,1.0,5.0,112.8
US_IDOTRR,803,2,1.0,5.0,69.6
US_IDOTRR,1601,3,2.0,5.0,103.88
US_IDOTRR,1123,3,1.0,5.0,80.0
US_IDOTRR,1828,3,2.0,5.0,120.7272
US_IDOTRR,816,2,1.0,5.0,60.16
US_IDOTRR,1012,2,1.0,5.0,94.72
US_IDOTRR,1077,2,1.0,5.0,53.6
US_IDOTRR,1558,4,1.5,5.0,121.6
US_IDOTRR,845,1,1.0,5.0,54.4832
US_IDOTRR,1991,4,2.0,5.0,95.68
US_IDOTRR,1073,3,1.0,5.0,112.0
US_IDOTRR,1001,2,1.0,5.0,99.92
US_Crawfor,1625,2,2.0,5.0,300.0
US_Crawfor,1625,2,2.0,5.0,188.0
US_Mitchel,1299,2,2.0,5.0,146.8
US_Mitchel,912,2,1.0,5.0,124.8
US_Mitchel,1080,3,1.5,5.0,107.2
US_Mitchel,1392,3,2.0,5.0,172.0
US_Mitchel,1409,1,1.5,5.0,196.0
US_Mitchel,1478,3,2.0,5.0,168.0
US_Mitchel,918,3,1.0,5.0,118.4
US_Mitchel,1026,2,1.0,5.0,114.4
US_Timber,1501,2,2.0,5.0,195.2
US_GrnHill,1502,1,1.5,5.0,264.0
US_Timber,1328,2,1.5,5.0,136.0
US_Timber,2279,4,2.5,5.0,205.6
US_Timber,1689,3,2.0,5.0,185.3704
US_Timber,1564,2,2.0,5.0,213.84
US_Timber,1484,2,2.0,5.0,212.72
US_Timber,1571,3,2.0,5.0,191.2
US_Timber,1646,3,2.0,5.0,199.12
US_Timber,1240,3,2.0,5.0,139.2
US_Timber,1717,3,2.5,5.0,150.0
US_Timber,1756,3,2.5,5.0,163.2
US_Timber,1312,2,2.0,5.0,144.4
US_Timber,1146,3,2.0,5.0,150.0
US_Timber,1922,2,2.0,5.0,225.6
US_Timber,1491,3,2.0,5.0,142.4
US_Timber,1629,3,2.0,5.0,216.0
US_Timber,2486,5,3.5,5.0,223.92
US_Timber,1572,3,1.5,5.0,149.36
US_Timber,1776,3,2.0,5.0,226.7704
US_Timber,1824,3,2.0,5.0,313.6
US_Timber,2482,4,2.5,5.0,224.9704
US_Mitchel,1120,3,1.0,5.0,117.6
US_Mitchel,2034,2,1.0,5.0,104.0
US_Mitchel,936,0,0.5,5.0,112.0
US_Mitchel,1040,3,1.0,5.0,105.8
US_Mitchel,1632,4,2.0,5.0,114.4
US_Mitchel,1622,3,1.0,5.0,134.4
US_MeadowV,1060,3,1.0,5.0,103.92
US_MeadowV,1142,3,1.5,5.0,107.2
US_MeadowV,1092,3,1.5,5.0,68.4
US_MeadowV,992,2,1.0,5.0,85.2
US_MeadowV,1092,3,1.5,5.0,75.12
US_MeadowV,1092,3,1.5,5.0,60.0
US_MeadowV,630,1,1.0,5.0,67.6
US_MeadowV,1092,3,1.5,5.0,60.152
US_Mitchel,1062,3,1.0,5.0,117.44
US_Mitchel,1008,1,1.0,5.0,122.8
US_Mitchel,1356,3,2.0,5.0,150.4
US_Mitchel,1676,3,1.5,5.0,156.8
US_Mitchel,1432,3,1.5,5.0,125.6
US_Mitchel,796,2,1.0,5.0,110.4
US_Mitchel,768,2,1.0,5.0,103.6
US_Mitchel,1608,3,1.0,5.0,64.0
US_Mitchel,845,2,1.0,5.0,103.6
US_Mitchel,1178,3,1.5,5.0,108.0
US_Mitchel,816,2,1.0,5.0,99.6
US_Mitchel,816,2,1.0,5.0,111.2
US_Mitchel,974,3,1.0,5.0,74.8
US_Mitchel,887,3,1.0,5.0,99.6
US_NAmes,1293,2,2.0,5.0,119.92
US_NAmes,1024,2,1.0,5.0,126.0
US_NAmes,1797,3,1.5,5.0,135.2
US_NAmes,1390,1,1.5,5.0,201.6
US_NAmes,1851,3,2.0,5.0,153.68
US_Gilbert,1525,3,2.5,5.0,146.8
US_Gilbert,2236,4,2.5,5.0,177.6
US_Gilbert,1671,3,2.5,5.0,136.0
US_Gilbert,1498,3,2.5,5.0,150.0
US_Gilbert,1776,3,2.5,5.0,161.6
US_Gilbert,1511,3,2.5,5.0,148.0
US_Gilbert,2462,4,2.5,5.0,256.0
US_Gilbert,1670,3,2.0,5.0,192.0
US_Gilbert,2064,4,2.5,5.0,200.0
US_Gilbert,1801,3,2.5,5.0,191.92
US_Gilbert,2212,3,2.5,5.0,247.2
US_Gilbert,2021,3,2.5,5.0,219.78
US_StoneBr,2687,4,2.5,5.0,216.0
US_Gilbert,1169,3,2.0,5.0,146.8
US_Gilbert,1501,3,2.5,5.0,132.48
US_Gilbert,1632,3,2.5,5.0,141.2
US_StoneBr,1204,2,2.0,5.0,104.0
US_StoneBr,1767,2,2.0,5.0,191.2
US_StoneBr,1742,2,2.0,5.0,220.0
US_StoneBr,2798,3,3.5,5.0,365.8776
US_StoneBr,3390,5,3.5,5.0,436.1792
US_StoneBr,2473,4,2.5,5.0,285.1064
US_StoneBr,2868,4,3.5,5.0,445.2648
US_StoneBr,2576,4,2.5,5.0,289.5352
US_StoneBr,2698,4,2.5,5.0,428.0
US_StoneBr,2795,4,3.5,5.0,320.9432
US_StoneBr,2945,3,3.5,5.0,351.024
US_Gilbert,2320,2,2.0,5.0,135.2
US_Gilbert,1056,3,1.0,5.0,116.0
US_StoneBr,1714,2,2.0,5.0,254.4
US_StoneBr,1826,3,2.0,5.0,255.2
US_StoneBr,2000,3,2.5,5.0,376.0
US_NWAmes,1621,3,2.0,5.0,162.0
US_NWAmes,2183,4,2.5,5.0,183.2
US_NWAmes,2263,3,2.5,5.0,188.0
US_NWAmes,1574,3,2.5,5.0,152.0
US_NWAmes,1102,2,1.0,5.0,135.2
US_NWAmes,1872,3,2.0,5.0,193.2
US_NWAmes,1857,4,2.5,5.0,151.12
US_NWAmes,1686,3,2.0,5.0,166.0
US_NWAmes,2784,5,3.5,5.0,200.0
US_NWAmes,1552,3,2.5,5.0,143.92
US_NWAmes,1083,2,1.0,5.0,137.6
US_Somerst,2318,3,2.5,5.0,235.4584
US_NWAmes,1875,3,3.0,5.0,147.6
US_NWAmes,1074,3,1.5,5.0,122.8
US_NWAmes,1664,4,2.5,5.0,130.32
